cidade,dia,tmedia,tmax,tmin,chuva
Campina Grande,2009-06-30T00:00:00Z,23.633333333333333,27.3,18.1,0
Campina Grande,2009-07-01T00:00:00Z,23.3,26.1,19.8,0
Campina Grande,2009-07-02T00:00:00Z,23.233333333333334,26.9,20.3,3
Campina Grande,2009-07-03T00:00:00Z,23.4,26,19.6,11.9
Campina Grande,2009-07-04T00:00:00Z,21.433333333333334,23.3,18.8,24.5
Campina Grande,2009-07-05T00:00:00Z,22.3,25.2,19.4,14.5
Campina Grande,2009-07-06T00:00:00Z,20.733333333333334,22.9,19,1.8
Campina Grande,2009-07-07T00:00:00Z,21.133333333333333,24.4,19.3,18.6
Campina Grande,2009-07-08T00:00:00Z,22.26666666666667,26.1,18.1,4.2
Campina Grande,2009-07-09T00:00:00Z,21.733333333333334,24.4,18.8,0
Campina Grande,2009-07-10T00:00:00Z,22.7,26.5,19.7,2.9
Campina Grande,2009-07-11T00:00:00Z,23.03333333333333,26.6,19.4,8.4
Campina Grande,2009-07-12T00:00:00Z,23.133333333333333,26.3,20.3,0
Campina Grande,2009-07-13T00:00:00Z,22.266666666666666,25.8,20.5,0.6
Campina Grande,2009-07-14T00:00:00Z,23.3,27.1,19.4,2.6
Campina Grande,2009-07-15T00:00:00Z,23.2,26.2,20.3,0
Campina Grande,2009-07-16T00:00:00Z,21.5,25,20,0.4
Campina Grande,2009-07-17T00:00:00Z,22.1,25.7,19.3,7.2
Campina Grande,2009-07-18T00:00:00Z,21.166666666666668,24,19.8,2
Campina Grande,2009-07-19T00:00:00Z,22.5,26.3,19.4,4.2
Campina Grande,2009-07-20T00:00:00Z,23.6,27.2,21,0.4
Campina Grande,2009-07-21T00:00:00Z,22.266666666666666,25.4,20.2,0.3
Campina Grande,2009-07-22T00:00:00Z,20.733333333333334,23.5,20.1,17.8
Campina Grande,2009-07-23T00:00:00Z,22.9,26.4,19.4,24.7
Campina Grande,2009-07-24T00:00:00Z,23.433333333333334,27.1,19.6,0.2
Campina Grande,2009-07-25T00:00:00Z,23.4,26.9,20.2,0
Campina Grande,2009-07-26T00:00:00Z,22.166666666666664,25.8,19.4,0
Campina Grande,2009-07-27T00:00:00Z,22.733333333333334,26.2,17.6,0.1
Campina Grande,2009-07-28T00:00:00Z,22.666666666666668,27.7,17.3,0
Campina Grande,2009-07-29T00:00:00Z,23.133333333333333,27.9,18.4,0
Campina Grande,2009-07-30T00:00:00Z,22.933333333333334,26.8,19.9,0.2
Campina Grande,2009-07-31T00:00:00Z,22.766666666666666,26.9,19,0
Campina Grande,2009-08-01T00:00:00Z,22.2,26.8,19.3,9.2
Campina Grande,2009-08-02T00:00:00Z,22.433333333333334,26.7,19.3,2.1
Campina Grande,2009-08-03T00:00:00Z,23.133333333333333,27.1,19.3,1.1
Campina Grande,2009-08-04T00:00:00Z,23.3,26.8,19.3,0.7
Campina Grande,2009-08-05T00:00:00Z,22.233333333333334,25.2,19.6,0.1
Campina Grande,2009-08-06T00:00:00Z,21,25.6,19,16.7
Campina Grande,2009-08-07T00:00:00Z,21.533333333333335,24.4,20.2,8.8
Campina Grande,2009-08-08T00:00:00Z,22.2,26.7,19.1,5.3
Campina Grande,2009-08-09T00:00:00Z,20.566666666666666,22.3,18.8,0
Campina Grande,2009-08-10T00:00:00Z,22.766666666666666,27,19.6,21.9
Campina Grande,2009-08-11T00:00:00Z,22.466666666666665,26.5,19.3,0
Campina Grande,2009-08-12T00:00:00Z,22.766666666666666,26.5,19.6,0.8
Campina Grande,2009-08-13T00:00:00Z,23.033333333333335,27.3,17.2,0
Campina Grande,2009-08-14T00:00:00Z,22.9,27,19.3,0.7
Campina Grande,2009-08-15T00:00:00Z,21.4,24.8,18.6,3.7
Campina Grande,2009-08-16T00:00:00Z,22.533333333333335,26.5,19,0.4
Campina Grande,2009-08-17T00:00:00Z,22.466666666666665,26.6,17.1,0
Campina Grande,2009-08-18T00:00:00Z,22.96666666666667,26.9,19.3,0
Campina Grande,2009-08-19T00:00:00Z,23.766666666666666,27.5,19.7,0
Campina Grande,2009-08-20T00:00:00Z,21.46666666666667,24.2,19.3,4.8
Campina Grande,2009-08-21T00:00:00Z,23,25.7,20.3,6.2
Campina Grande,2009-08-22T00:00:00Z,23.633333333333333,27.6,20.1,0.2
Campina Grande,2009-08-23T00:00:00Z,23.833333333333332,27.1,19.8,0
Campina Grande,2009-08-24T00:00:00Z,23.066666666666666,26.5,19,0
Campina Grande,2009-08-25T00:00:00Z,21.433333333333334,22.9,20.2,7.7
Campina Grande,2009-08-26T00:00:00Z,22.2,27.2,19.9,47.1
Campina Grande,2009-08-27T00:00:00Z,23.4,27.5,18.6,1.1
Campina Grande,2009-08-28T00:00:00Z,23.6,27.6,19.4,0
Campina Grande,2009-08-29T00:00:00Z,24.233333333333334,27.9,19.5,0
Campina Grande,2009-08-30T00:00:00Z,23.533333333333335,27.2,17.9,0
Campina Grande,2009-08-31T00:00:00Z,23.066666666666666,27,18.6,0
Campina Grande,2009-09-01T00:00:00Z,23.133333333333333,27.4,16.6,0
Campina Grande,2009-09-02T00:00:00Z,23.8,27.7,19.3,0
Campina Grande,2009-09-03T00:00:00Z,23.066666666666666,26.9,20.2,0
Campina Grande,2009-09-04T00:00:00Z,23.866666666666667,27.9,20,0.1
Campina Grande,2009-09-05T00:00:00Z,24.1,27.9,20,0
Campina Grande,2009-09-06T00:00:00Z,23.6,27.9,20.3,0
Campina Grande,2009-09-07T00:00:00Z,23.933333333333334,28.1,20.8,0
Campina Grande,2009-09-08T00:00:00Z,23.9,27.8,20.6,0
Campina Grande,2009-09-09T00:00:00Z,23.966666666666665,28.6,19.6,0
Campina Grande,2009-09-10T00:00:00Z,23.1,27.8,19.3,0.4
Campina Grande,2009-09-11T00:00:00Z,23.833333333333332,28.1,19.3,3.8
Campina Grande,2009-09-12T00:00:00Z,21.533333333333335,24.8,19.3,8
Campina Grande,2009-09-13T00:00:00Z,23.5,27.7,18.6,0.3
Campina Grande,2009-09-14T00:00:00Z,21.566666666666666,25.3,19.5,4.1
Campina Grande,2009-09-15T00:00:00Z,22.6,27.5,19.6,2.1
Campina Grande,2009-09-16T00:00:00Z,23.7,28.2,20.8,0
Campina Grande,2009-09-17T00:00:00Z,24,28.8,20.3,0
Campina Grande,2009-09-18T00:00:00Z,24.533333333333335,28.8,19.8,0
Campina Grande,2009-09-19T00:00:00Z,24.366666666666667,29.5,20.6,0
Campina Grande,2009-09-20T00:00:00Z,23.9,28.5,20.6,1.4
Campina Grande,2009-09-21T00:00:00Z,24.5,28.6,20.5,0
Campina Grande,2009-09-22T00:00:00Z,25.2,29.6,20.6,0
Campina Grande,2009-09-23T00:00:00Z,24.266666666666666,29.1,20.3,0
Campina Grande,2009-09-24T00:00:00Z,24.333333333333332,29.4,19.1,0
Campina Grande,2009-09-25T00:00:00Z,24.5,29.6,20,0
Campina Grande,2009-09-26T00:00:00Z,24.833333333333332,29.1,20.3,0
Campina Grande,2009-09-27T00:00:00Z,24.933333333333334,28.9,20.3,0
Campina Grande,2009-09-28T00:00:00Z,23.333333333333332,26,20.5,1
Campina Grande,2009-09-29T00:00:00Z,25.2,29.5,20.6,0
Campina Grande,2009-09-30T00:00:00Z,25.266666666666666,30.1,19.5,0
Campina Grande,2009-10-01T00:00:00Z,25.6,30.9,19.7,0
Campina Grande,2009-10-02T00:00:00Z,25.233333333333334,29.7,19.5,0
Campina Grande,2009-10-03T00:00:00Z,25.233333333333334,30.4,19.3,0
Campina Grande,2009-10-04T00:00:00Z,25,30.6,19.8,0
Campina Grande,2009-10-05T00:00:00Z,24.633333333333333,29.6,19.3,0
Campina Grande,2009-10-06T00:00:00Z,25.266666666666666,30.9,20.3,0
Campina Grande,2009-10-07T00:00:00Z,25.2,31,20.3,0
Campina Grande,2009-10-08T00:00:00Z,25.333333333333332,30.5,20.6,0
Campina Grande,2009-10-09T00:00:00Z,24.7,30.1,19.7,0
Campina Grande,2009-10-10T00:00:00Z,24.900000000000002,28.8,19.7,0
Campina Grande,2009-10-11T00:00:00Z,23.866666666666667,27.9,20.3,0
Campina Grande,2009-10-12T00:00:00Z,25,29.2,20.3,0
Campina Grande,2009-10-13T00:00:00Z,25.4,30.3,20.3,0
Campina Grande,2009-10-14T00:00:00Z,25.033333333333335,30.8,20,0
Campina Grande,2009-10-15T00:00:00Z,25.733333333333334,30.2,21.5,0
Campina Grande,2009-10-16T00:00:00Z,24.866666666666667,29.8,20.5,0
Campina Grande,2009-10-17T00:00:00Z,25.433333333333334,30.1,20,0
Campina Grande,2009-10-18T00:00:00Z,25.433333333333334,29.6,20,0
Campina Grande,2009-10-19T00:00:00Z,25.2,29.7,20.3,0
Campina Grande,2009-10-20T00:00:00Z,25,30.7,20.4,0
Campina Grande,2009-10-21T00:00:00Z,25.933333333333334,30.7,20.9,0
Campina Grande,2009-10-22T00:00:00Z,25.7,30.9,20.5,0
Campina Grande,2009-10-23T00:00:00Z,25.1,30.1,20.3,0.3
Campina Grande,2009-10-24T00:00:00Z,25.266666666666666,30.1,20,0
Campina Grande,2009-10-25T00:00:00Z,24.9,32,20.5,0
Campina Grande,2009-10-26T00:00:00Z,25.166666666666668,30.1,21.1,0
Campina Grande,2009-10-27T00:00:00Z,24.46666666666667,28.1,21.1,0
Campina Grande,2009-10-28T00:00:00Z,25.1,28.4,19.5,0
Campina Grande,2009-10-29T00:00:00Z,25.033333333333335,29.4,20.6,0.1
Campina Grande,2009-10-30T00:00:00Z,25.8,30.6,20,0
Campina Grande,2009-10-31T00:00:00Z,26.166666666666668,31.2,21,0
Campina Grande,2009-11-01T00:00:00Z,25.5,30.6,20.9,0
Campina Grande,2009-11-02T00:00:00Z,26.5,31.8,20.6,0
Campina Grande,2009-11-03T00:00:00Z,25.566666666666666,30.2,20.5,0
Campina Grande,2009-11-04T00:00:00Z,25.433333333333334,30.8,20.9,0
Campina Grande,2009-11-05T00:00:00Z,26.133333333333333,31.1,21,0
Campina Grande,2009-11-06T00:00:00Z,26.333333333333332,31.5,21.3,0
Campina Grande,2009-11-07T00:00:00Z,25.9,31,21,0.1
Campina Grande,2009-11-08T00:00:00Z,26.166666666666668,30.9,20.6,0
Campina Grande,2009-11-09T00:00:00Z,26.2,31.6,21,0
Campina Grande,2009-11-10T00:00:00Z,25.666666666666668,31.6,20.4,0
Campina Grande,2009-11-11T00:00:00Z,26.23333333333333,31.1,20.6,0
Campina Grande,2009-11-12T00:00:00Z,24.333333333333332,28.1,21.3,0
Campina Grande,2009-11-13T00:00:00Z,24.466666666666665,28.6,20.4,0
Campina Grande,2009-11-14T00:00:00Z,24.433333333333334,28.6,20.3,4
Campina Grande,2009-11-15T00:00:00Z,25.4,30.2,20.3,0.1
Campina Grande,2009-11-16T00:00:00Z,25.666666666666668,31.2,20.4,0
Campina Grande,2009-11-17T00:00:00Z,26.033333333333335,32.2,20.5,0
Campina Grande,2009-11-18T00:00:00Z,24.766666666666666,29.2,21.4,0
Campina Grande,2009-11-19T00:00:00Z,24.96666666666667,29.3,20.6,0
Campina Grande,2009-11-20T00:00:00Z,25.1,30.1,20.5,0
Campina Grande,2009-11-21T00:00:00Z,24.7,29,19.9,0
Campina Grande,2009-11-22T00:00:00Z,25.4,31.1,19.6,0.1
Campina Grande,2009-11-23T00:00:00Z,25.866666666666667,31.7,20.3,0
Campina Grande,2009-11-24T00:00:00Z,25.533333333333335,30.7,20.7,1.2
Campina Grande,2009-11-25T00:00:00Z,25.2,30.3,20.9,0.2
Campina Grande,2009-11-26T00:00:00Z,25.733333333333334,31,20.5,0
Campina Grande,2009-11-27T00:00:00Z,25.6,30.4,20.8,0
Campina Grande,2009-11-28T00:00:00Z,25.866666666666667,30.7,21.3,0.2
Campina Grande,2009-11-29T00:00:00Z,24.933333333333334,29.2,21.6,0
Campina Grande,2009-11-30T00:00:00Z,25.833333333333332,31.2,21.8,0.3
Campina Grande,2009-12-01T00:00:00Z,26.233333333333334,31,21.6,0
Campina Grande,2009-12-02T00:00:00Z,25,30.5,20.6,0
Campina Grande,2009-12-03T00:00:00Z,24.933333333333334,29.7,20.7,0
Campina Grande,2009-12-04T00:00:00Z,25.5,30.3,21.2,0
Campina Grande,2009-12-05T00:00:00Z,25.7,30.6,21.3,0
Campina Grande,2009-12-06T00:00:00Z,25.566666666666666,30.2,21.4,0
Campina Grande,2009-12-07T00:00:00Z,26.966666666666665,32,22.1,0.1
Campina Grande,2009-12-08T00:00:00Z,25.8,31.3,20.3,0
Campina Grande,2009-12-09T00:00:00Z,26.466666666666665,31.5,20.6,0
Campina Grande,2009-12-10T00:00:00Z,26,31.9,21.5,0
Campina Grande,2009-12-11T00:00:00Z,26.7,31.8,21.5,0
Campina Grande,2009-12-12T00:00:00Z,25.933333333333334,31.1,20.8,0
Campina Grande,2009-12-13T00:00:00Z,26.266666666666666,31.8,21.3,0
Campina Grande,2009-12-14T00:00:00Z,26.166666666666668,32.2,22,0
Campina Grande,2009-12-15T00:00:00Z,26.566666666666666,31.7,20.9,0
Campina Grande,2009-12-16T00:00:00Z,26.333333333333332,30.5,21.5,0
Campina Grande,2009-12-17T00:00:00Z,25.066666666666666,30.5,22,1.2
Campina Grande,2009-12-18T00:00:00Z,24.099999999999998,28.7,21.6,4.9
Campina Grande,2009-12-19T00:00:00Z,26.3,31.6,21.3,0.5
Campina Grande,2009-12-20T00:00:00Z,26.266666666666666,31.8,21.3,0
Campina Grande,2009-12-21T00:00:00Z,26,30.5,20.9,0
Campina Grande,2009-12-22T00:00:00Z,24.233333333333334,26.5,21.2,0
Campina Grande,2009-12-23T00:00:00Z,25.766666666666666,31.4,21.8,10.1
Campina Grande,2009-12-24T00:00:00Z,25.8,31.1,21.5,0
Campina Grande,2009-12-25T00:00:00Z,26,30.6,22.3,0
Campina Grande,2009-12-26T00:00:00Z,25.666666666666668,30.3,22.3,2.3
Campina Grande,2009-12-27T00:00:00Z,25.8,30.5,22.5,0
Campina Grande,2009-12-28T00:00:00Z,26.933333333333334,31,22.1,0
Campina Grande,2009-12-29T00:00:00Z,27.133333333333333,32.4,21.6,0
Campina Grande,2009-12-30T00:00:00Z,26.833333333333336,33.1,21.3,0
Campina Grande,2009-12-31T00:00:00Z,27.433333333333334,33.2,21.8,0
Campina Grande,2010-01-01T00:00:00Z,25.3,31.4,21.9,0
Campina Grande,2010-01-02T00:00:00Z,25.8,29.9,21.9,0
Campina Grande,2010-01-03T00:00:00Z,24.766666666666666,28.7,21.2,1
Campina Grande,2010-01-04T00:00:00Z,24.733333333333334,28.4,21.3,3.7
Campina Grande,2010-01-05T00:00:00Z,26.03333333333333,30.7,21.6,0
Campina Grande,2010-01-06T00:00:00Z,25.566666666666666,30.4,21.5,0
Campina Grande,2010-01-07T00:00:00Z,26.5,31.4,21.3,0
Campina Grande,2010-01-08T00:00:00Z,26.46666666666667,30.5,22.5,0
Campina Grande,2010-01-09T00:00:00Z,24.666666666666668,28.3,21.8,0
Campina Grande,2010-01-10T00:00:00Z,24.4,28.5,21.9,0
Campina Grande,2010-01-11T00:00:00Z,25,29.5,21.8,0.2
Campina Grande,2010-01-12T00:00:00Z,25.266666666666666,29.8,21.6,0
Campina Grande,2010-01-13T00:00:00Z,26.2,31.3,21.3,0
Campina Grande,2010-01-14T00:00:00Z,27,31,21.8,0
Campina Grande,2010-01-15T00:00:00Z,26.46666666666667,32.1,22,0
Campina Grande,2010-01-16T00:00:00Z,24.933333333333334,28.6,21.6,0
Campina Grande,2010-01-17T00:00:00Z,23.066666666666666,28.2,20.8,0
Campina Grande,2010-01-18T00:00:00Z,23.900000000000002,28.5,20.5,33.8
Campina Grande,2010-01-19T00:00:00Z,25.400000000000002,31,21.3,0
Campina Grande,2010-01-20T00:00:00Z,23.6,28.1,21.6,5.1
Campina Grande,2010-01-21T00:00:00Z,22.933333333333334,28.4,21.6,16
Campina Grande,2010-01-22T00:00:00Z,25.833333333333332,30.1,21.9,14.4
Campina Grande,2010-01-23T00:00:00Z,24.733333333333334,29.3,21.6,0
Campina Grande,2010-01-24T00:00:00Z,25.633333333333333,30.8,21.5,0.7
Campina Grande,2010-01-25T00:00:00Z,26.4,31.2,21.2,0
Campina Grande,2010-01-26T00:00:00Z,26.366666666666667,30.8,22.3,0
Campina Grande,2010-01-27T00:00:00Z,26.2,30.2,22.3,0.3
Campina Grande,2010-01-28T00:00:00Z,26.099999999999998,30.9,22.1,2.3
Campina Grande,2010-01-29T00:00:00Z,26,30,22.3,0.5
Campina Grande,2010-01-30T00:00:00Z,25.733333333333334,29.5,22.1,0
Campina Grande,2010-01-31T00:00:00Z,25.633333333333333,29.3,22.2,0.3
Campina Grande,2010-02-01T00:00:00Z,24.566666666666666,28.2,21.5,0.3
Campina Grande,2010-02-02T00:00:00Z,25.766666666666666,30.3,21.6,0.6
Campina Grande,2010-02-03T00:00:00Z,26.366666666666667,30.3,22.1,0
Campina Grande,2010-02-04T00:00:00Z,26.633333333333333,30.5,22.5,0
Campina Grande,2010-02-05T00:00:00Z,27.099999999999998,32.1,22.4,0
Campina Grande,2010-02-06T00:00:00Z,26.1,30.2,21.4,0
Campina Grande,2010-02-07T00:00:00Z,27,32.2,21.9,0
Campina Grande,2010-02-08T00:00:00Z,26.533333333333335,31.3,22.8,0.3
Campina Grande,2010-02-09T00:00:00Z,26.266666666666666,31,22.6,0
Campina Grande,2010-02-10T00:00:00Z,25.8,29.4,22.5,0.7
Campina Grande,2010-02-11T00:00:00Z,25.133333333333333,31.3,20.4,2.6
Campina Grande,2010-02-12T00:00:00Z,26.9,31.8,21.5,0
Campina Grande,2010-02-13T00:00:00Z,24.666666666666668,29.6,21.8,7.3
Campina Grande,2010-02-14T00:00:00Z,26.433333333333334,30.5,21.5,0
Campina Grande,2010-02-15T00:00:00Z,25.433333333333334,27.9,22.3,0
Campina Grande,2010-02-16T00:00:00Z,25.4,27.9,22.6,0.1
Campina Grande,2010-02-17T00:00:00Z,24.733333333333334,28.2,22.3,1.2
Campina Grande,2010-02-18T00:00:00Z,25.9,29.6,22.3,0
Campina Grande,2010-02-19T00:00:00Z,26.266666666666666,31.3,21.7,0.9
Campina Grande,2010-02-20T00:00:00Z,26.766666666666666,31.2,22.5,0.3
Campina Grande,2010-02-21T00:00:00Z,25.53333333333333,30.8,22.1,0
Campina Grande,2010-02-22T00:00:00Z,26.766666666666666,30.5,22.6,0
Campina Grande,2010-02-23T00:00:00Z,26.6,32.8,22.6,0
Campina Grande,2010-02-24T00:00:00Z,27.53333333333333,32.7,22.8,0
Campina Grande,2010-02-25T00:00:00Z,26.8,31.2,22.3,0
Campina Grande,2010-02-26T00:00:00Z,28,32.9,22.8,0
Campina Grande,2010-02-27T00:00:00Z,27.433333333333334,32,22.8,0
Campina Grande,2010-02-28T00:00:00Z,27.666666666666668,33.2,22.3,0
Campina Grande,2010-03-01T00:00:00Z,27.9,32.8,22.2,0
Campina Grande,2010-03-02T00:00:00Z,28.033333333333335,33.3,22.3,0
Campina Grande,2010-03-03T00:00:00Z,27.766666666666666,34.1,22.1,0
Campina Grande,2010-03-04T00:00:00Z,28.4,34.1,22.8,0
Campina Grande,2010-03-05T00:00:00Z,28.03333333333333,33.4,22.4,0
Campina Grande,2010-03-06T00:00:00Z,28,33.5,22,0
Campina Grande,2010-03-07T00:00:00Z,28.033333333333335,34.2,22.3,0
Campina Grande,2010-03-08T00:00:00Z,28.166666666666668,34,22.8,0
Campina Grande,2010-03-09T00:00:00Z,28.233333333333334,33.5,22.8,0
Campina Grande,2010-03-10T00:00:00Z,28.166666666666668,33.7,21.9,0
Campina Grande,2010-03-11T00:00:00Z,28.333333333333332,34.6,22.5,0
Campina Grande,2010-03-12T00:00:00Z,28.433333333333334,32.5,22.6,0
Campina Grande,2010-03-13T00:00:00Z,27.7,32.8,22.5,0
Campina Grande,2010-03-14T00:00:00Z,27.1,32.5,22.8,0
Campina Grande,2010-03-15T00:00:00Z,26.9,31.9,22.5,0.2
Campina Grande,2010-03-16T00:00:00Z,27.1,32.7,22.3,0
Campina Grande,2010-03-17T00:00:00Z,26.933333333333334,30.8,20.8,0
Campina Grande,2010-03-18T00:00:00Z,26.266666666666666,31.7,22.6,0
Campina Grande,2010-03-19T00:00:00Z,25.7,33,22.8,0
Campina Grande,2010-03-20T00:00:00Z,25.6,32.8,23.3,0
Campina Grande,2010-03-21T00:00:00Z,25.433333333333334,31.6,22.8,0.2
Campina Grande,2010-03-22T00:00:00Z,26.8,32.2,23.5,2.7
Campina Grande,2010-03-23T00:00:00Z,27.4,32.3,22.5,0
Campina Grande,2010-03-24T00:00:00Z,26.733333333333334,32.5,22.5,0
Campina Grande,2010-03-25T00:00:00Z,23.833333333333336,32.7,21.5,0
Campina Grande,2010-03-26T00:00:00Z,24.26666666666667,29,21.1,8.9
Campina Grande,2010-03-27T00:00:00Z,26.166666666666668,31,22.3,0.8
Campina Grande,2010-03-28T00:00:00Z,25.03333333333333,31.1,22.6,0
Campina Grande,2010-03-29T00:00:00Z,26.166666666666668,30.3,22.8,8.4
Campina Grande,2010-03-30T00:00:00Z,27.566666666666666,32.5,22.8,0
Campina Grande,2010-03-31T00:00:00Z,27.8,32.1,22.9,0
Campina Grande,2010-04-01T00:00:00Z,26.633333333333333,31.1,23.3,0
Campina Grande,2010-04-02T00:00:00Z,26.900000000000002,32.4,23.3,0
Campina Grande,2010-04-03T00:00:00Z,27.4,32,23.6,0
Campina Grande,2010-04-04T00:00:00Z,26.7,31.5,23.2,0
Campina Grande,2010-04-05T00:00:00Z,26.833333333333332,32.4,22.8,0
Campina Grande,2010-04-06T00:00:00Z,25.599999999999998,29,22.6,4.3
Campina Grande,2010-04-07T00:00:00Z,26.46666666666667,31.3,22.9,4.3
Campina Grande,2010-04-08T00:00:00Z,25.3,32.2,22.8,0
Campina Grande,2010-04-09T00:00:00Z,25.1,28.3,22.7,15.9
Campina Grande,2010-04-11T00:00:00Z,25.066666666666666,30,21.3,9.8
Campina Grande,2010-04-12T00:00:00Z,25.833333333333336,29.8,22.3,0
Campina Grande,2010-04-13T00:00:00Z,26.3,31.5,22,0
Campina Grande,2010-04-14T00:00:00Z,27.333333333333336,31.8,22,0
Campina Grande,2010-04-15T00:00:00Z,26.566666666666666,31.5,22.5,0
Campina Grande,2010-04-16T00:00:00Z,26.933333333333334,31.2,22.3,3.1
Campina Grande,2010-04-17T00:00:00Z,24.2,29.1,21.7,0
Campina Grande,2010-04-18T00:00:00Z,24.53333333333333,27,21.5,42.2
Campina Grande,2010-04-19T00:00:00Z,25.866666666666667,30.1,21.8,1.3
Campina Grande,2010-04-20T00:00:00Z,26.4,29.9,22.1,0
Campina Grande,2010-04-21T00:00:00Z,25.666666666666668,29,20.8,0
Campina Grande,2010-04-22T00:00:00Z,26.599999999999998,30.7,22,0
Campina Grande,2010-04-23T00:00:00Z,26.633333333333333,30,22.7,0.9
Campina Grande,2010-04-24T00:00:00Z,25.8,29,22.3,0.2
Campina Grande,2010-04-25T00:00:00Z,25.366666666666667,28.9,22,3.7
Campina Grande,2010-04-26T00:00:00Z,26.366666666666667,30.1,21.3,1.2
Campina Grande,2010-04-27T00:00:00Z,25.766666666666666,30.4,22.2,2.6
Campina Grande,2010-04-28T00:00:00Z,25.7,29.5,21.7,0.2
Campina Grande,2010-04-29T00:00:00Z,26.066666666666666,30.3,21.7,0
Campina Grande,2010-04-30T00:00:00Z,26.933333333333334,31.8,21.3,0
Campina Grande,2010-05-01T00:00:00Z,26.533333333333335,31.3,21.4,0
Campina Grande,2010-05-02T00:00:00Z,27.2,31.4,22.3,0
Campina Grande,2010-05-03T00:00:00Z,26,29.8,22.5,0
Campina Grande,2010-05-04T00:00:00Z,24.1,29.3,22.3,0
Campina Grande,2010-05-05T00:00:00Z,24.233333333333334,27.4,21.2,8.3
Campina Grande,2010-05-06T00:00:00Z,26.033333333333335,30.5,21.5,0
Campina Grande,2010-05-07T00:00:00Z,26.1,31.2,20.3,0
Campina Grande,2010-05-08T00:00:00Z,26.166666666666668,30.7,21.6,0
Campina Grande,2010-05-09T00:00:00Z,25.066666666666666,30.2,21.3,3.2
Campina Grande,2010-05-10T00:00:00Z,26.066666666666666,30.6,20.6,0
Campina Grande,2010-05-11T00:00:00Z,27.1,32.3,20.8,0
Campina Grande,2010-05-12T00:00:00Z,26.599999999999998,30.8,22.1,0
Campina Grande,2010-05-13T00:00:00Z,24.666666666666668,26.9,22.8,3.3
Campina Grande,2010-05-14T00:00:00Z,25.833333333333332,29.3,22.3,8.6
Campina Grande,2010-05-15T00:00:00Z,25.933333333333334,29.8,21.2,0
Campina Grande,2010-05-16T00:00:00Z,26.233333333333334,31.1,21.3,0
Campina Grande,2010-05-17T00:00:00Z,24.96666666666667,28,20,0
Campina Grande,2010-05-18T00:00:00Z,24.4,28.7,21.6,3.4
Campina Grande,2010-05-19T00:00:00Z,25.333333333333332,30.3,21.3,0
Campina Grande,2010-05-20T00:00:00Z,25.666666666666668,30.3,20.9,0
Campina Grande,2010-05-21T00:00:00Z,25.9,30.6,21.5,0
Campina Grande,2010-05-22T00:00:00Z,26.533333333333335,31.1,21.9,0
Campina Grande,2010-05-24T00:00:00Z,25.96666666666667,30.4,22.1,0
Campina Grande,2010-05-25T00:00:00Z,24.566666666666666,28.9,21.6,0.3
Campina Grande,2010-05-26T00:00:00Z,25.8,30.9,21.3,0
Campina Grande,2010-05-27T00:00:00Z,25.866666666666667,30.5,21.2,0
Campina Grande,2010-05-28T00:00:00Z,26.366666666666667,31,21.3,0
Campina Grande,2010-05-29T00:00:00Z,26.166666666666668,31.2,21.3,0
Campina Grande,2010-05-30T00:00:00Z,26.766666666666666,32,21.3,0
Campina Grande,2010-05-31T00:00:00Z,25.400000000000002,29.2,20.8,0
Campina Grande,2010-06-01T00:00:00Z,26.833333333333332,31.9,22.3,0
Campina Grande,2010-06-02T00:00:00Z,26.266666666666666,30.9,22.3,3.9
Campina Grande,2010-06-03T00:00:00Z,26.099999999999998,30.8,22.5,0
Campina Grande,2010-06-04T00:00:00Z,23.466666666666665,27.7,20.8,0
Campina Grande,2010-06-05T00:00:00Z,25.433333333333334,29.4,20.8,58.2
Campina Grande,2010-06-06T00:00:00Z,25.066666666666666,29.2,22.3,0
Campina Grande,2010-06-07T00:00:00Z,25.633333333333333,29.1,22.3,0
Campina Grande,2010-06-08T00:00:00Z,25,28.9,20.3,0.7
Campina Grande,2010-06-09T00:00:00Z,24.833333333333332,28.6,19.6,0.2
Campina Grande,2010-06-10T00:00:00Z,24.7,28.9,20.1,0.3
Campina Grande,2010-06-11T00:00:00Z,24.333333333333332,28.2,20.8,0
Campina Grande,2010-06-12T00:00:00Z,24.4,28.8,21.1,0
Campina Grande,2010-06-13T00:00:00Z,23.066666666666666,25.2,19.3,0
Campina Grande,2010-06-14T00:00:00Z,22,24.5,20,2.4
Campina Grande,2010-06-15T00:00:00Z,22.6,26.4,19.8,1.9
Campina Grande,2010-06-16T00:00:00Z,21.766666666666666,25.7,20.1,5.1
Campina Grande,2010-06-17T00:00:00Z,21.733333333333334,23.4,20.8,28.7
Campina Grande,2010-06-18T00:00:00Z,23.5,26.4,20,77.6
Campina Grande,2010-06-19T00:00:00Z,23.533333333333335,26.7,20.6,23.6
Campina Grande,2010-06-20T00:00:00Z,23.9,27.3,20.6,0
Campina Grande,2010-06-21T00:00:00Z,23.900000000000002,27.8,20,0
Campina Grande,2010-06-22T00:00:00Z,23.266666666666666,27.5,19.6,1.1
Campina Grande,2010-06-23T00:00:00Z,22.233333333333334,23.7,21,7.8
Campina Grande,2010-06-24T00:00:00Z,23.366666666666667,26.7,19.6,2.6
Campina Grande,2010-06-25T00:00:00Z,23.6,27.5,19.5,0
Campina Grande,2010-06-26T00:00:00Z,23.133333333333333,26.8,19.3,3.8
